pert_id,drug_name,smiles,canonical_smiles,scaffold,dili_binary,dili_severity,in_lincs,in_pdg
1081,bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C(NCCc1ccccc1)c1ccccc1,0,,True,True
1082,bambuterol,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,c1ccccc1,0,,True,True
1083,gallamine triethiodide,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],c1ccccc1,0,,False,False
1084,melatonin,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,c1ccc2[nH]ccc2c1,0,,True,True
1085,nocodazole,COC(=O)NC1=NC2=CC(=CC=C2N1)C(=O)C1=CC=CS1,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,O=C(c1ccc2[nH]cnc2c1)c1cccs1,0,,False,True
1086,zomepirac,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,O=C(c1ccccc1)c1ccc[nH]1,0,,False,True
1088,pargyline,CN(CC#C)CC1=CC=CC=C1,C#CCN(C)Cc1ccccc1,c1ccccc1,0,,False,True
1089,probucol,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,c1ccc(SCSc2ccccc2)cc1,0,,True,True
1090,lactose,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,C1CCC(OC2CCCOC2)OC1,0,,False,False
1091,anileridine,CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,c1ccc(CCN2CCC(c3ccccc3)CC2)cc1,0,,False,False
1092,citicoline,C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,O=c1ncccn1C1CCCO1,0,,False,True
1093,mometasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,0,,False,True
1094,capsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,c1ccccc1,0,,True,True
1095,ergonovine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,0,,False,True
1096,econazole,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,0,,True,True
1097,sulconazole nitrate,ClC1=CC=C(CSC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,c1ccc(CSC(Cn2ccnc2)c2ccccc2)cc1,0,,False,False
1098,sulfabenzamide,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,0,,False,True
1099,cephapirin,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,O=C(CSc1ccncc1)NC1C(=O)N2C=CCSC12,0,,False,True
1100,azlocillin,[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,O=C(NC1C(=O)N2CCSC12)C(NC(=O)N1CCNC1=O)c1ccccc1,0,,False,True
1101,butoconazole,ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,c1ccc(CCC(Cn2ccnc2)Sc2ccccc2)cc1,0,,True,True
1102,mibefradil,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2,0,,True,True
1103,ragaglitazar,CCO[C@H](CC1=CC=C(OCCN2C3=CC=CC=C3OC3=C2C=CC=C3)C=C1)C(O)=O,CCO[C@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O,c1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1,0,,False,False
1104,bismuth subsalicylate,O[Bi]1OC(=O)C2=CC=CC=C2O1,O=C1O[Bi](O)Oc2ccccc21,O=C1O[BiH]Oc2ccccc21,0,,False,False
1105,isoxicam,CN1C(C(=O)NC2=NOC(C)=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,O=C(Nc1ccon1)C1=Cc2ccccc2S(=O)(=O)N1,0,,False,True
1106,inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1CCCCC1,0,,True,True
1107,latamoxef,[H][C@]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C(C(O)=O)C1=CC=C(O)C=C1)OC)C(O)=O,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)COC12,0,,False,False
1108,Abiraterone,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1,1,vMost-DILI-concern,False,True
1110,Alfacalcidol,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1CCCCC1=CC=C1CCCC2CCCC12,1,,False,True
1111,Ambroxol,NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,c1ccc(CNC2CCCCC2)cc1,1,,True,True
1112,Aminolevulinic acid,NCC(=O)CCC(O)=O,NCC(=O)CCC(=O)O,,1,,False,False
1113,Amisulpride,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,O=C(NCC1CCCN1)c1ccccc1,1,vLess-DILI-concern,False,True
1115,Anethole,COC1=CC=C(\C=C\C)C=C1,C/C=C/c1ccc(OC)cc1,c1ccccc1,1,,False,True
1116,Arbekacin,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,1,,False,False
1117,Axitinib,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1,1,Ambiguous-DILI-concern,False,True
1118,Azelnidipine,CC(C)OC(=O)C1=C(C)NC(N)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1=CC=CC=C1)C1=CC=CC=C1,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,O=C(OC1CN(C(c2ccccc2)c2ccccc2)C1)C1=CNC=CC1c1ccccc1,1,,False,True
1119,Bacampicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,1,,False,True
1120,Benidipine,COC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)O[C@@H]1CCCN(CC2=CC=CC=C2)C1,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,O=C(OC1CCCN(Cc2ccccc2)C1)C1=CNC=CC1c1ccccc1,1,,False,True
1121,Beraprost,[Na+].[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C1=CC=CC(CCCC([O-])=O)=C1O2,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O.[Na+],c1ccc2c(c1)OC1CCCC21,1,,False,False
1122,Boceprevir,[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,O=C(NCCC1CCC1)C1NCC2CC21,1,,False,True
1123,Bromazepam,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,O=C1CN=C(c2ccccn2)c2ccccc2N1,1,,False,False
1124,Bromhexine,CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,c1ccc(CNC2CCCCC2)cc1,1,,False,True
1125,Bromisoval,CC(C)C(Br)C(=O)NC(N)=O,CC(C)C(Br)C(=O)NC(N)=O,,1,,False,False
1126,Brotizolam,CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=CC=CC=C1Cl,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,c1ccc(C2=NCc3nncn3-c3sccc32)cc1,1,,False,False
1127,Bucillamine,CC(C)(S)C(=O)N[C@@H](CS)C(O)=O,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,,1,,False,True
1128,Buflomedil,COC1=CC(OC)=C(C(=O)CCCN2CCCC2)C(OC)=C1,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,O=C(CCCN1CCCC1)c1ccccc1,1,,True,True
1129,Buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1CC4=C5C(O[C@@H]2[C@@]35CCN1CC1CC1)=C(O)C=C4,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,c1cc2c3c(c1)OC1C4CCC5(CC4)C(C2)N(CC2CC2)CCC315,1,,False,False
1130,Cabazitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,O=C(CCc1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,1,Ambiguous-DILI-concern,True,True
1131,Cefcapene,CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,C=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1,1,,False,False
1132,Cefmetazole,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)CSCC#N)OC)C(O)=O,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,O=C1CC2SCC(CSc3nnn[nH]3)=CN12,1,,False,True
1133,Cefozopran,[H][C@]12SCC(C[N+]3=C4C=CC=NN4C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=NSC(N)=N1)C([O-])=O,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,N=C(C(=O)NC1C(=O)N2C=C(C[n+]3ccn4ncccc43)CSC12)c1ncsn1,1,,True,True
1134,Cefpirome,[H][C@]12SCC(C[N+]3=C4CCCC4=CC=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C([O-])=O,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,N=C(C(=O)NC1C(=O)N2C=C(C[n+]3cccc4c3CCC4)CSC12)c1cscn1,1,,False,True
1135,Celiprolol,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,c1ccccc1,1,,False,True
1136,Chlormadinone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)CC[C@]12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,1,,False,False
1137,Cibenzoline,C1C(C2=NCCN2)C1(C1=CC=CC=C1)C1=CC=CC=C1,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1,,False,True
1138,Cilnidipine,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC\C=C\C1=CC=CC=C1,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,O=C(OCC=Cc1ccccc1)C1=CNC=CC1c1ccccc1,1,,False,True
1139,Clobazam,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,O=C1CC(=O)N(c2ccccc2)c2ccccc2N1,1,Ambiguous-DILI-concern,False,True
1140,Clobetasol,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,1,,True,False
1141,Clodronic acid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,,1,,False,False
1142,Clofazimine,CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1,1,,True,True
1143,Cloperastine,ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,1,,False,True
1144,Crizotinib,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,c1ccc(COc2cncc(-c3cnn(C4CCNCC4)c3)c2)cc1,1,vMost-DILI-concern,True,True
1145,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,1,,True,True
1146,Cyamemazine,CC(CN(C)C)CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C#N,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,c1ccc2c(c1)Nc1ccccc1S2,1,,False,True
1147,Cyclothiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,O=S1(=O)NC(C2CC3C=CC2C3)Nc2ccccc21,1,,False,True
1148,Desogestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,C=C1CC2CCCC2C2CCC3=CCCCC3C12,1,,False,True
1149,Diacerein,CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,1,,True,True
1150,Dihydrocodeine,[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,c1cc2c3c(c1)OC1CCCC4C(C2)NCCC314,1,,False,False
1151,Dirithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCC2CC(CCO1)OCN2,1,,False,True
1152,Domperidone,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,,False,True
1153,Doxifluridine,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,,True,True
1154,Droxidopa,N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,c1ccccc1,1,vNo-DILI-concern,False,True
1155,Dydrogesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,1,,False,True
1156,Edaravone,CC1=NN(C(=O)C1)C1=CC=CC=C1,CC1=NN(c2ccccc2)C(=O)C1,O=C1CC=NN1c1ccccc1,1,vNo-DILI-concern,False,True
1157,Eltrombopag,CC1=NN(C(=O)\C1=N/NC1=CC=CC(C2=CC=CC(=C2)C(O)=O)=C1O)C1=CC=C(C)C(C)=C1,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,O=C1C(=NNc2cccc(-c3ccccc3)c2)C=NN1c1ccccc1,1,vMost-DILI-concern,False,True
1158,Eperisone,CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,O=C(CCN1CCCCC1)c1ccccc1,1,,False,True
1159,Epinastine,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,NC1=NCC2c3ccccc3Cc3ccccc3N12,C1=NCC2c3ccccc3Cc3ccccc3N12,1,,True,True
1160,Eribulin Mesylate,[H][C@@]12CC(=C)[C@]([H])(CC[C@@]3([H])C[C@@H](C)C(=C)[C@@]([H])(C[C@]4([H])O[C@H](C[C@H](O)CN)[C@H](OC)[C@@]4([H])CC(=O)C[C@@]4([H])CC[C@]5([H])O[C@@]6([H])[C@H]7O[C@@]8(C[C@]7([H])O[C@@]6([H])[C@@]([H])(O8)[C@@]5([H])O4)CC1)O3)O2,C=C1C[C@@H]2CC[C@@]34C[C@@H]5O[C@@H]6[C@@H](O[C@H]7CC[C@H](CC(=O)C[C@@H]8[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]8C[C@H]8O[C@@H](CC[C@@H]1O2)C[C@@H](C)C8=C)O[C@@H]7[C@@H]6O3)[C@H]5O4,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8CCOC8CC8OC(CCC8=C)CCC1O2)OC7C6O3)C5O4,1,Ambiguous-DILI-concern,False,False
1161,Ethanol,CCO,CCO,,1,,False,False
1162,Ethyl loflazepate,CCOC(=O)C1N=C(C2=CC=CC=C2F)C2=C(NC1=O)C=CC(Cl)=C2,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,O=C1CN=C(c2ccccc2)c2ccccc2N1,1,,False,False
1164,Etizolam,CCC1=CC2=C(S1)N1C(C)=NN=C1CN=C2C1=CC=CC=C1Cl,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,c1ccc(C2=NCc3nncn3-c3sccc32)cc1,1,,True,True
1165,Etoricoxib,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,c1ccc(-c2cccnc2-c2cccnc2)cc1,1,,True,True
1166,Flomoxef,CO[C@]1(NC(=O)CSC(F)F)[C@H]2OCC(CSC3=NN=NN3CCO)=C(N2C1=O)C(O)=O,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,O=C1CC2OCC(CSc3nnn[nH]3)=CN12,1,,False,False
1167,Fluindione,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,O=C1c2ccccc2C(=O)C1c1ccccc1,1,,False,False
1168,Flunitrazepam,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,O=C1CN=C(c2ccccc2)c2ccccc2N1,1,,False,False
1169,Flupirtine,CCOC(=O)NC1=C(N)N=C(NCC2=CC=C(F)C=C2)C=C1,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,c1ccc(CNc2ccccn2)cc1,1,,False,True
1170,Fominoben,CN(CC(=O)N1CCOCC1)CC1=C(Cl)C=CC=C1NC(=O)C1=CC=CC=C1,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,O=C(Nc1ccccc1CNCC(=O)N1CCOCC1)c1ccccc1,1,,False,False
